,iteration,BottleneckKAGN_16_8_16_loss,FastKAN_128_8_128_loss,FastKAN_16_8_16_loss,FastKAN_256_128_256_loss,ReluKAN_16_8_16_loss,ReluKAN_256_128_256_loss,SQuIRELS_16_8_16_loss,SQuIRELS_256_128_256_loss,WavKAN_16_8_16_loss
280,2,0.001979,0.004895,0.001958,0.001997,0.001971,0.001952,0.001994,0.001958,0.249548
281,2,0.001979,0.004894,0.001958,0.001999,0.001971,0.001952,0.001993,0.001958,0.248354
282,2,0.001979,0.004892,0.001958,0.002002,0.001971,0.001951,0.001993,0.001958,0.247212
283,2,0.001979,0.004891,0.001958,0.002005,0.001971,0.001951,0.001993,0.001958,0.246107
284,2,0.001979,0.004889,0.001958,0.002008,0.001971,0.001951,0.001993,0.001958,0.245056
285,2,0.001979,0.004888,0.001958,0.00201,0.001971,0.001951,0.001993,0.001958,0.244012
286,2,0.001979,0.004886,0.001958,0.002012,0.001971,0.00195,0.001993,0.001958,0.243015
287,2,0.001979,0.004884,0.001958,0.002013,0.001971,0.00195,0.001993,0.001958,0.242047
288,2,0.001979,0.004883,0.001958,0.002014,0.001971,0.00195,0.001993,0.001958,0.241117
289,2,0.001979,0.004882,0.001957,0.002014,0.001971,0.00195,0.001993,0.001958,0.240215
290,2,0.001979,0.004882,0.001957,0.002014,0.001971,0.00195,0.001993,0.001958,0.239335
291,2,0.001979,0.004886,0.001957,0.002013,0.001971,0.00195,0.001993,0.001958,0.238489
292,2,0.001979,0.004889,0.001957,0.002013,0.001971,0.00195,0.001993,0.001958,0.237661
293,2,0.001979,0.004888,0.001957,0.002011,0.001971,0.00195,0.001993,0.001958,0.236865
294,2,0.001979,0.004885,0.001957,0.002008,0.001971,0.001949,0.001993,0.001958,0.236077
295,2,0.001979,0.004883,0.001957,0.002004,0.001971,0.001949,0.001993,0.001958,0.235333
296,2,0.001979,0.004881,0.001957,0.001996,0.001971,0.001949,0.001993,0.001958,0.234585
297,2,0.001979,0.00488,0.001957,0.001989,0.001971,0.001949,0.001993,0.001958,0.233884
298,2,0.001979,0.004879,0.001957,0.001985,0.001971,0.001949,0.001993,0.001958,0.233181
299,2,0.001979,0.004878,0.001957,0.001986,0.001971,0.001949,0.001993,0.001958,0.232492
300,3,0.001993,0.003688,0.001852,0.00208,0.001973,0.00197,0.001931,0.001969,0.297591
301,3,0.001993,0.003619,0.00185,0.002094,0.001973,0.00197,0.001931,0.001969,0.228911
302,3,0.001993,0.003587,0.001849,0.002037,0.001973,0.00197,0.001931,0.001969,0.200057
303,3,0.001993,0.00357,0.001848,0.002015,0.001973,0.00197,0.001931,0.001969,0.18248
304,3,0.001993,0.003558,0.001848,0.002002,0.001973,0.00197,0.001931,0.001969,0.16952
305,3,0.001993,0.003549,0.001847,0.002004,0.001973,0.00197,0.001931,0.001969,0.159206
306,3,0.001993,0.003541,0.001847,0.002009,0.001973,0.00197,0.001931,0.001969,0.150709
307,3,0.001993,0.003535,0.001846,0.002018,0.001973,0.001969,0.00193,0.001969,0.143489
308,3,0.001993,0.003529,0.001846,0.002032,0.001973,0.001969,0.00193,0.001969,0.137259
309,3,0.001993,0.003523,0.001845,0.002048,0.001973,0.001969,0.00193,0.001969,0.131811
310,3,0.001993,0.003518,0.001845,0.002056,0.001973,0.001969,0.00193,0.001969,0.126993
311,3,0.001993,0.003513,0.001844,0.002058,0.001973,0.001969,0.00193,0.001969,0.122731
312,3,0.001993,0.003509,0.001844,0.002067,0.001973,0.001969,0.00193,0.001969,0.118914
313,3,0.001993,0.003505,0.001844,0.002081,0.001972,0.001969,0.00193,0.001969,0.115479
314,3,0.001993,0.0035,0.001843,0.002091,0.001972,0.001969,0.00193,0.001969,0.112385
315,3,0.001993,0.003497,0.001843,0.002095,0.001972,0.001969,0.00193,0.001969,0.109566
316,3,0.001993,0.003493,0.001843,0.002095,0.001972,0.00197,0.00193,0.001969,0.10701
317,3,0.001993,0.003489,0.001842,0.002093,0.001972,0.00197,0.00193,0.001969,0.104698
318,3,0.001993,0.003486,0.001842,0.002087,0.001972,0.00197,0.00193,0.001969,0.102587
319,3,0.001993,0.003482,0.001842,0.002074,0.001972,0.001971,0.00193,0.001969,0.100631
320,3,0.001993,0.003479,0.001841,0.002048,0.001972,0.001971,0.00193,0.001969,0.098841
321,3,0.001993,0.003475,0.001841,0.002019,0.001972,0.001971,0.00193,0.001969,0.097173
322,3,0.001993,0.003472,0.001841,0.002007,0.001972,0.001971,0.00193,0.001969,0.095615
323,3,0.001993,0.003469,0.00184,0.002034,0.001972,0.001971,0.00193,0.001969,0.094161
324,3,0.001993,0.003465,0.00184,0.002066,0.001972,0.001971,0.00193,0.001969,0.092768
325,3,0.001993,0.003462,0.00184,0.002077,0.001972,0.001971,0.00193,0.001969,0.091456
326,3,0.001993,0.003459,0.00184,0.002085,0.001972,0.001971,0.00193,0.001969,0.090212
327,3,0.001993,0.003455,0.001839,0.00209,0.001972,0.001971,0.00193,0.001969,0.089036
328,3,0.001993,0.003452,0.001839,0.002084,0.001972,0.001971,0.00193,0.001969,0.087903
329,3,0.001993,0.003449,0.001839,0.002051,0.001972,0.001971,0.00193,0.001969,0.086813
330,3,0.001993,0.003446,0.001839,0.002037,0.001972,0.001971,0.00193,0.001969,0.085766
331,3,0.001993,0.003443,0.001838,0.002057,0.001972,0.001971,0.00193,0.001969,0.084768
332,3,0.001993,0.00344,0.001838,0.002072,0.001971,0.001971,0.00193,0.001969,0.0838
333,3,0.001993,0.003437,0.001838,0.002082,0.001971,0.00197,0.00193,0.001969,0.082858
334,3,0.001993,0.003434,0.001838,0.002066,0.001971,0.00197,0.00193,0.001969,0.081964
335,3,0.001993,0.003431,0.001837,0.002053,0.001971,0.00197,0.00193,0.001969,0.081084
336,3,0.001993,0.003428,0.001837,0.002062,0.001971,0.00197,0.00193,0.001969,0.080229
337,3,0.001993,0.003425,0.001837,0.002069,0.001971,0.00197,0.00193,0.001969,0.079396
338,3,0.001993,0.003422,0.001837,0.002063,0.001971,0.00197,0.00193,0.001969,0.078598
339,3,0.001993,0.003419,0.001836,0.002057,0.001971,0.00197,0.00193,0.001969,0.077819
340,3,0.001993,0.003416,0.001836,0.002053,0.001971,0.00197,0.00193,0.001969,0.077052
341,3,0.001993,0.003413,0.001836,0.002051,0.001971,0.00197,0.00193,0.001969,0.076305
342,3,0.001993,0.00341,0.001836,0.002049,0.001971,0.00197,0.00193,0.001969,0.075583
343,3,0.001993,0.003408,0.001835,0.002048,0.001971,0.00197,0.00193,0.001969,0.074877
344,3,0.001993,0.003405,0.001835,0.002047,0.001971,0.00197,0.00193,0.001969,0.07419
345,3,0.001993,0.003402,0.001835,0.002046,0.001971,0.00197,0.00193,0.001969,0.073519
346,3,0.001993,0.003399,0.001835,0.002044,0.001971,0.00197,0.00193,0.001969,0.072872
347,3,0.001993,0.003397,0.001835,0.002043,0.001971,0.00197,0.00193,0.001969,0.072227
348,3,0.001993,0.003394,0.001834,0.00204,0.001971,0.00197,0.00193,0.001969,0.071614
349,3,0.001993,0.003391,0.001834,0.002036,0.001971,0.00197,0.00193,0.001969,0.071006
350,3,0.002039,0.005407,0.001878,0.002138,0.001988,0.001987,0.001968,0.002008,0.302958
351,3,0.002039,0.00534,0.001878,0.002116,0.001988,0.001988,0.001968,0.002007,0.24853
352,3,0.002039,0.00531,0.001877,0.002092,0.001987,0.001988,0.001968,0.002007,0.219912
353,3,0.002039,0.00529,0.001877,0.002096,0.001987,0.001988,0.001968,0.002007,0.202938
354,3,0.002039,0.005273,0.001877,0.002119,0.001987,0.001989,0.001968,0.002007,0.191716
355,3,0.002039,0.00526,0.001877,0.002135,0.001987,0.001989,0.001968,0.002007,0.183387
356,3,0.002039,0.005249,0.001877,0.002147,0.001987,0.001989,0.001968,0.002007,0.176657
357,3,0.002039,0.00524,0.001877,0.002155,0.001987,0.001989,0.001968,0.002007,0.170928
358,3,0.002039,0.005232,0.001877,0.002161,0.001987,0.001989,0.001968,0.002007,0.165909
359,3,0.002039,0.005225,0.001877,0.002167,0.001987,0.001989,0.001968,0.002007,0.161413
360,3,0.002039,0.005219,0.001877,0.002172,0.001987,0.00199,0.001968,0.002007,0.157327
361,3,0.002039,0.005214,0.001877,0.002178,0.001987,0.00199,0.001968,0.002007,0.153555
362,3,0.002039,0.005209,0.001877,0.002179,0.001987,0.00199,0.001968,0.002007,0.150081
363,3,0.002039,0.005204,0.001877,0.002173,0.001987,0.00199,0.001968,0.002007,0.146792
364,3,0.002039,0.0052,0.001877,0.002169,0.001987,0.00199,0.001967,0.002007,0.143728
365,3,0.002039,0.005196,0.001877,0.002169,0.001987,0.00199,0.001967,0.002007,0.140831
366,3,0.002039,0.005192,0.001877,0.002179,0.001987,0.00199,0.001967,0.002007,0.138108
367,3,0.002039,0.005188,0.001877,0.002192,0.001986,0.00199,0.001967,0.002007,0.135564
368,3,0.002039,0.005185,0.001876,0.002189,0.001987,0.00199,0.001967,0.002007,0.133142
369,3,0.002039,0.005182,0.001876,0.002195,0.001987,0.00199,0.001967,0.002007,0.130888
370,3,0.002039,0.005179,0.001876,0.002198,0.001987,0.001991,0.001967,0.002007,0.128773
371,3,0.002039,0.005177,0.001876,0.002211,0.001987,0.001991,0.001967,0.002007,0.126807
372,3,0.002039,0.005174,0.001876,0.002221,0.001987,0.001991,0.001967,0.002007,0.124965
373,3,0.002039,0.005172,0.001876,0.002237,0.001987,0.001991,0.001967,0.002007,0.123241
374,3,0.002039,0.00517,0.001876,0.002245,0.001987,0.001991,0.001967,0.002007,0.121648
375,3,0.002039,0.005168,0.001876,0.002248,0.001987,0.001991,0.001967,0.002007,0.120161
376,3,0.002039,0.005166,0.001876,0.002249,0.001987,0.001991,0.001967,0.002007,0.118747
377,3,0.002039,0.005164,0.001876,0.002246,0.001987,0.001991,0.001967,0.002007,0.117451
378,3,0.002039,0.005162,0.001876,0.002241,0.001986,0.00199,0.001967,0.002006,0.116244
379,3,0.002039,0.00516,0.001876,0.002236,0.001987,0.001989,0.001967,0.002006,0.115111
380,3,0.002039,0.005159,0.001876,0.002232,0.001987,0.001988,0.001967,0.002006,0.114048
381,3,0.002039,0.005157,0.001875,0.002225,0.001986,0.001987,0.001967,0.002006,0.113055
382,3,0.002039,0.005155,0.001875,0.002215,0.001986,0.001987,0.001967,0.002006,0.112116
383,3,0.002039,0.005154,0.001875,0.002201,0.001986,0.001987,0.001967,0.002006,0.111247
384,3,0.002039,0.005152,0.001875,0.002186,0.001986,0.001987,0.001967,0.002006,0.110398
385,3,0.002039,0.005151,0.001875,0.002173,0.001986,0.001987,0.001967,0.002006,0.109636
386,3,0.002039,0.005149,0.001875,0.00216,0.001986,0.001987,0.001967,0.002006,0.108902
387,3,0.002039,0.005148,0.001875,0.00215,0.001987,0.001987,0.001967,0.002006,0.108189
388,3,0.002039,0.005147,0.001875,0.002141,0.001987,0.001987,0.001967,0.002006,0.107509
389,3,0.002039,0.005145,0.001875,0.002133,0.001987,0.001987,0.001967,0.002006,0.106873
390,3,0.002039,0.005144,0.001875,0.002126,0.001987,0.001987,0.001967,0.002006,0.106278
391,3,0.002039,0.005143,0.001875,0.002119,0.001986,0.001987,0.001967,0.002006,0.105693
392,3,0.002039,0.005142,0.001875,0.002114,0.001986,0.001987,0.001967,0.002006,0.105147
393,3,0.002039,0.005141,0.001875,0.002109,0.001986,0.001987,0.001967,0.002006,0.104598
394,3,0.002039,0.00514,0.001875,0.002105,0.001986,0.001987,0.001967,0.002006,0.104092
395,3,0.002039,0.005139,0.001874,0.002101,0.001987,0.001987,0.001967,0.002006,0.103603
396,3,0.002039,0.005138,0.001874,0.002099,0.001987,0.001987,0.001967,0.002006,0.103121
397,3,0.002039,0.005137,0.001874,0.002096,0.001986,0.001987,0.001967,0.002006,0.102651
398,3,0.002039,0.005136,0.001874,0.002094,0.001987,0.001987,0.001967,0.002006,0.102213
399,3,0.002039,0.005135,0.001874,0.002092,0.001987,0.001987,0.001967,0.002006,0.101776
400,4,0.001984,0.003436,0.001846,0.002043,0.001955,0.001978,0.00198,0.001958,0.183668
401,4,0.001984,0.003383,0.001845,0.001974,0.001955,0.001977,0.00198,0.001958,0.15744
402,4,0.001984,0.003353,0.001845,0.002041,0.001955,0.001976,0.00198,0.001958,0.143987
403,4,0.001984,0.003332,0.001845,0.002062,0.001955,0.001976,0.00198,0.001958,0.13496
404,4,0.001984,0.003317,0.001845,0.002054,0.001955,0.001976,0.00198,0.001958,0.128214
405,4,0.001984,0.003305,0.001845,0.001963,0.001955,0.001976,0.00198,0.001958,0.122908
406,4,0.001984,0.003294,0.001844,0.001983,0.001955,0.001976,0.00198,0.001958,0.118553
407,4,0.001984,0.003283,0.001844,0.001981,0.001955,0.001976,0.00198,0.001958,0.114865
408,4,0.001984,0.003273,0.001844,0.002021,0.001955,0.001976,0.00198,0.001958,0.111633
409,4,0.001984,0.003263,0.001844,0.002017,0.001954,0.001976,0.00198,0.001957,0.108765
410,4,0.001984,0.003253,0.001844,0.002021,0.001955,0.001976,0.00198,0.001957,0.106169
411,4,0.001984,0.003244,0.001844,0.001992,0.001954,0.001976,0.00198,0.001958,0.103807
412,4,0.001984,0.003237,0.001844,0.002008,0.001954,0.001976,0.00198,0.001957,0.101655
413,4,0.001984,0.003229,0.001844,0.002011,0.001954,0.001976,0.00198,0.001957,0.099678
414,4,0.001984,0.003222,0.001844,0.002021,0.001954,0.001976,0.00198,0.001958,0.097874
415,4,0.001984,0.003216,0.001843,0.00202,0.001954,0.001976,0.00198,0.001957,0.096206
416,4,0.001984,0.00321,0.001843,0.00202,0.001954,0.001976,0.00198,0.001958,0.094668
417,4,0.001984,0.003205,0.001843,0.002018,0.001954,0.001976,0.00198,0.001957,0.093228
418,4,0.001984,0.003199,0.001843,0.002015,0.001954,0.001976,0.00198,0.001957,0.091898
419,4,0.001984,0.003194,0.001843,0.002012,0.001954,0.001976,0.00198,0.001957,0.090653
420,4,0.001984,0.003189,0.001843,0.002009,0.001954,0.001976,0.00198,0.001957,0.089491
421,4,0.001984,0.003185,0.001843,0.002006,0.001954,0.001976,0.00198,0.001957,0.088393
422,4,0.001984,0.00318,0.001843,0.002004,0.001954,0.001975,0.00198,0.001957,0.087359
423,4,0.001984,0.003176,0.001842,0.002002,0.001955,0.001975,0.00198,0.001957,0.086391
424,4,0.001984,0.003172,0.001842,0.002001,0.001954,0.001975,0.00198,0.001957,0.085464
425,4,0.001984,0.003168,0.001842,0.002,0.001954,0.001975,0.00198,0.001957,0.084589
426,4,0.001984,0.003164,0.001842,0.001997,0.001954,0.001975,0.00198,0.001957,0.08375
427,4,0.001984,0.00316,0.001842,0.001994,0.001954,0.001975,0.00198,0.001957,0.082955
428,4,0.001984,0.003157,0.001842,0.001991,0.001955,0.001975,0.00198,0.001957,0.082192
429,4,0.001984,0.003153,0.001842,0.001989,0.001954,0.001975,0.00198,0.001957,0.081471
430,4,0.001984,0.00315,0.001842,0.001987,0.001954,0.001975,0.00198,0.001957,0.080768
431,4,0.001984,0.003147,0.001842,0.001986,0.001954,0.001975,0.00198,0.001957,0.080105
432,4,0.001984,0.003144,0.001841,0.001984,0.001954,0.001975,0.00198,0.001957,0.079448
433,4,0.001984,0.003141,0.001841,0.001981,0.001954,0.001975,0.00198,0.001957,0.078827
434,4,0.001984,0.003139,0.001841,0.001978,0.001954,0.001975,0.00198,0.001957,0.078216
435,4,0.001984,0.003136,0.001841,0.001976,0.001954,0.001975,0.00198,0.001957,0.077637
436,4,0.001984,0.003134,0.001841,0.001974,0.001954,0.001975,0.00198,0.001957,0.077067
437,4,0.001984,0.003132,0.001841,0.001972,0.001954,0.001975,0.00198,0.001957,0.076504
438,4,0.001984,0.00313,0.001841,0.001969,0.001954,0.001975,0.00198,0.001957,0.075963
439,4,0.001984,0.003128,0.001841,0.001967,0.001954,0.001975,0.00198,0.001957,0.075431
440,4,0.001984,0.003126,0.001841,0.001965,0.001954,0.001975,0.00198,0.001957,0.074912
441,4,0.001984,0.003125,0.00184,0.001963,0.001954,0.001975,0.001979,0.001957,0.074406
442,4,0.001984,0.003123,0.00184,0.001961,0.001954,0.001975,0.001979,0.001957,0.073915
443,4,0.001984,0.003122,0.00184,0.001959,0.001954,0.001975,0.001979,0.001957,0.073439
444,4,0.001984,0.00312,0.00184,0.001957,0.001954,0.001975,0.001979,0.001957,0.072956
445,4,0.001984,0.003119,0.00184,0.001956,0.001954,0.001975,0.001979,0.001957,0.072486
446,4,0.001984,0.003118,0.00184,0.001955,0.001954,0.001975,0.001979,0.001957,0.072034
447,4,0.001984,0.003117,0.00184,0.001954,0.001954,0.001975,0.001979,0.001957,0.071582
448,4,0.001984,0.003115,0.00184,0.001953,0.001954,0.001975,0.001979,0.001957,0.071136
449,4,0.001984,0.003114,0.00184,0.001953,0.001954,0.001975,0.001979,0.001957,0.070711
450,4,0.002009,0.004883,0.001891,0.00204,0.002009,0.001987,0.001981,0.001973,0.213753
451,4,0.002009,0.004853,0.001889,0.002014,0.002009,0.001987,0.001981,0.001973,0.197189
452,4,0.002009,0.004825,0.001888,0.002023,0.002009,0.001987,0.001981,0.001973,0.188027
453,4,0.002009,0.004796,0.001887,0.00204,0.002009,0.001987,0.001981,0.001973,0.181472
454,4,0.002009,0.004774,0.001887,0.002044,0.002009,0.001987,0.001981,0.001973,0.176282
455,4,0.002009,0.004757,0.001886,0.002046,0.002009,0.001987,0.001981,0.001973,0.171937
456,4,0.002009,0.004744,0.001886,0.002047,0.002009,0.001987,0.001981,0.001973,0.168198
457,4,0.002009,0.004733,0.001886,0.00205,0.002009,0.001987,0.001981,0.001973,0.164938
458,4,0.002009,0.004724,0.001885,0.002055,0.002009,0.001987,0.001981,0.001973,0.162056
459,4,0.002009,0.004716,0.001885,0.00206,0.002009,0.001987,0.001981,0.001973,0.159483
460,4,0.002009,0.004709,0.001885,0.002063,0.002009,0.001987,0.001981,0.001973,0.157197
461,4,0.002009,0.004703,0.001885,0.002065,0.002009,0.001987,0.001981,0.001973,0.155129
462,4,0.002009,0.004697,0.001885,0.002065,0.002009,0.001987,0.001981,0.001973,0.153274
463,4,0.002009,0.004691,0.001885,0.002064,0.002009,0.001987,0.001981,0.001973,0.15159
464,4,0.002009,0.004686,0.001885,0.002062,0.002009,0.001987,0.001981,0.001973,0.150061
465,4,0.002009,0.004681,0.001885,0.00206,0.002009,0.001987,0.001981,0.001973,0.148665
466,4,0.002009,0.004676,0.001885,0.002058,0.002009,0.001987,0.001981,0.001973,0.147382
467,4,0.002009,0.004671,0.001884,0.002058,0.002009,0.001987,0.001981,0.001973,0.146196
468,4,0.002009,0.004667,0.001884,0.002058,0.002009,0.001987,0.001981,0.001973,0.145085
469,4,0.002009,0.004663,0.001884,0.002059,0.002009,0.001987,0.001981,0.001973,0.144047
470,4,0.002009,0.004659,0.001884,0.002059,0.002009,0.001987,0.001981,0.001973,0.143074
471,4,0.002009,0.004656,0.001884,0.002059,0.002009,0.001987,0.001981,0.001973,0.142157
472,4,0.002009,0.004652,0.001884,0.002059,0.002009,0.001987,0.001981,0.001973,0.14128
473,4,0.002009,0.004649,0.001884,0.00206,0.002009,0.001987,0.001981,0.001973,0.14044
474,4,0.002009,0.004646,0.001884,0.00206,0.002009,0.001987,0.001981,0.001973,0.139637
475,4,0.002009,0.004643,0.001884,0.00206,0.002009,0.001987,0.001981,0.001973,0.138867
476,4,0.002009,0.00464,0.001884,0.00206,0.002009,0.001987,0.001981,0.001973,0.138128
477,4,0.002009,0.004637,0.001884,0.002059,0.002009,0.001987,0.001981,0.001973,0.137414
478,4,0.002009,0.004634,0.001884,0.002058,0.002009,0.001987,0.001981,0.001973,0.136716
479,4,0.002009,0.004631,0.001884,0.002056,0.002009,0.001987,0.001981,0.001973,0.13605
480,4,0.002009,0.004628,0.001884,0.002054,0.002009,0.001987,0.001981,0.001973,0.135401
481,4,0.002009,0.004626,0.001884,0.002052,0.002009,0.001987,0.001981,0.001973,0.13477
482,4,0.002009,0.004623,0.001884,0.002049,0.002009,0.001987,0.001981,0.001973,0.134164
483,4,0.002009,0.00462,0.001883,0.002047,0.002009,0.001987,0.001981,0.001973,0.133567
484,4,0.002009,0.004617,0.001883,0.002044,0.002009,0.001987,0.001981,0.001973,0.133
485,4,0.002009,0.004614,0.001883,0.002041,0.002009,0.001987,0.001981,0.001973,0.132437
486,4,0.002009,0.004612,0.001883,0.002037,0.002009,0.001987,0.001981,0.001973,0.131899
487,4,0.002009,0.004609,0.001883,0.002034,0.002009,0.001987,0.001981,0.001973,0.131378
488,4,0.002009,0.004606,0.001883,0.002031,0.002008,0.001987,0.001981,0.001973,0.130863
489,4,0.002009,0.004603,0.001883,0.002028,0.002008,0.001987,0.001981,0.001973,0.130372
490,4,0.002009,0.004601,0.001883,0.002026,0.002008,0.001987,0.001981,0.001973,0.129896
491,4,0.002009,0.004598,0.001883,0.002023,0.002009,0.001987,0.001981,0.001973,0.12943
492,4,0.002009,0.004595,0.001883,0.00202,0.002009,0.001987,0.001981,0.001973,0.128969
493,4,0.002009,0.004592,0.001883,0.002018,0.002009,0.001987,0.001981,0.001973,0.128532
494,4,0.002009,0.00459,0.001883,0.002016,0.002009,0.001987,0.001981,0.001973,0.128104
495,4,0.002009,0.004587,0.001883,0.002014,0.002009,0.001987,0.001981,0.001973,0.127684
496,4,0.002009,0.004584,0.001883,0.002013,0.002008,0.001987,0.001981,0.001973,0.127276
497,4,0.002009,0.004582,0.001883,0.002011,0.002008,0.001987,0.001981,0.001973,0.126895
498,4,0.002009,0.004579,0.001883,0.002011,0.002008,0.001987,0.001981,0.001973,0.126503
499,4,0.002009,0.004576,0.001883,0.00201,0.002008,0.001987,0.00198,0.001973,0.126128
500,5,0.002022,0.003623,0.001758,0.002028,0.001946,0.002,0.001948,0.001962,0.133215
501,5,0.002022,0.003584,0.001757,0.001975,0.001946,0.002,0.001949,0.001962,0.119661
502,5,0.002022,0.003573,0.001756,0.001983,0.001946,0.001999,0.001949,0.001962,0.112279
503,5,0.002022,0.003569,0.001755,0.00199,0.001946,0.001999,0.001949,0.001962,0.107063
504,5,0.002022,0.003565,0.001755,0.002,0.001946,0.001998,0.001949,0.001962,0.103008
505,5,0.002022,0.003561,0.001754,0.002005,0.001946,0.001998,0.001949,0.001962,0.099669
506,5,0.002022,0.003556,0.001754,0.002007,0.001946,0.001997,0.001949,0.001962,0.096828
507,5,0.002022,0.003552,0.001754,0.002006,0.001946,0.001997,0.001949,0.001962,0.094353
508,5,0.002022,0.003547,0.001753,0.002004,0.001946,0.001997,0.001949,0.001962,0.092165
509,5,0.002022,0.003543,0.001753,0.002001,0.001946,0.001997,0.001948,0.001962,0.090208
510,5,0.002022,0.003538,0.001753,0.001998,0.001946,0.001997,0.001948,0.001962,0.088453
511,5,0.002022,0.003534,0.001752,0.001995,0.001946,0.001997,0.001948,0.001962,0.086857
512,5,0.002022,0.00353,0.001752,0.001992,0.001946,0.001997,0.001948,0.001962,0.0854
513,5,0.002022,0.003527,0.001752,0.001988,0.001946,0.001997,0.001948,0.001962,0.084076
514,5,0.002022,0.003523,0.001751,0.001985,0.001946,0.001997,0.001948,0.001962,0.082857
515,5,0.002022,0.00352,0.001751,0.001983,0.001946,0.001997,0.001948,0.001962,0.081731
516,5,0.002022,0.003517,0.001751,0.001982,0.001946,0.001997,0.001948,0.001962,0.080695
517,5,0.002022,0.003514,0.001751,0.001983,0.001946,0.001997,0.001948,0.001962,0.079715
518,5,0.002022,0.003512,0.001751,0.001985,0.001946,0.001997,0.001948,0.001962,0.078815
519,5,0.002022,0.003509,0.00175,0.001986,0.001946,0.001997,0.001948,0.001962,0.07796
520,5,0.002022,0.003507,0.00175,0.001986,0.001946,0.001997,0.001948,0.001962,0.077157
521,5,0.002022,0.003505,0.00175,0.001985,0.001946,0.001997,0.001948,0.001962,0.0764
522,5,0.002022,0.003503,0.00175,0.001983,0.001946,0.001997,0.001948,0.001962,0.075677
523,5,0.002022,0.0035,0.00175,0.00198,0.001946,0.001997,0.001948,0.001962,0.074986
524,5,0.002022,0.003498,0.001749,0.001976,0.001946,0.001997,0.001948,0.001962,0.074328
525,5,0.002022,0.003497,0.001749,0.001972,0.001946,0.001997,0.001948,0.001962,0.07371
526,5,0.002022,0.003495,0.001749,0.001969,0.001946,0.001997,0.001948,0.001962,0.0731
527,5,0.002022,0.003493,0.001749,0.001966,0.001946,0.001997,0.001948,0.001962,0.072516
528,5,0.002022,0.003491,0.001749,0.001964,0.001946,0.001997,0.001948,0.001962,0.071952
529,5,0.002022,0.003489,0.001749,0.001964,0.001946,0.001997,0.001948,0.001962,0.071411
530,5,0.002022,0.003488,0.001748,0.001966,0.001946,0.001997,0.001948,0.001962,0.070887
531,5,0.002022,0.003486,0.001748,0.001969,0.001946,0.001997,0.001948,0.001962,0.070387
532,5,0.002022,0.003485,0.001748,0.00197,0.001946,0.001997,0.001948,0.001962,0.069897
533,5,0.002022,0.003483,0.001748,0.00197,0.001946,0.001997,0.001948,0.001962,0.069415
534,5,0.002022,0.003482,0.001748,0.001967,0.001946,0.001997,0.001948,0.001962,0.068964
535,5,0.002022,0.003481,0.001748,0.001965,0.001946,0.001997,0.001948,0.001962,0.06852
536,5,0.002022,0.003479,0.001748,0.001962,0.001946,0.001997,0.001948,0.001962,0.068086
537,5,0.002022,0.003478,0.001747,0.001959,0.001946,0.001997,0.001948,0.001962,0.067664
538,5,0.002022,0.003477,0.001747,0.001957,0.001946,0.001997,0.001948,0.001962,0.067259
539,5,0.002022,0.003476,0.001747,0.001955,0.001946,0.001997,0.001948,0.001962,0.066855
540,5,0.002022,0.003475,0.001747,0.001954,0.001946,0.001997,0.001948,0.001962,0.066471
541,5,0.002022,0.003473,0.001747,0.001953,0.001946,0.001997,0.001948,0.001962,0.066095
542,5,0.002022,0.003472,0.001747,0.001952,0.001946,0.001997,0.001948,0.001962,0.065731
543,5,0.002022,0.003471,0.001747,0.001952,0.001946,0.001997,0.001948,0.001962,0.065364
544,5,0.002022,0.00347,0.001747,0.001951,0.001946,0.001997,0.001948,0.001962,0.06502
545,5,0.002022,0.003469,0.001746,0.001954,0.001946,0.001997,0.001948,0.001962,0.064685
546,5,0.002022,0.003468,0.001746,0.001952,0.001946,0.001997,0.001948,0.001962,0.06435
547,5,0.002022,0.003467,0.001746,0.001957,0.001946,0.001997,0.001948,0.001962,0.06403
548,5,0.002022,0.003466,0.001746,0.001956,0.001946,0.001997,0.001948,0.001962,0.063719
549,5,0.002022,0.003466,0.001746,0.001962,0.001946,0.001997,0.001948,0.001962,0.063416
550,5,0.001994,0.005029,0.001884,0.002021,0.001992,0.001955,0.002027,0.001964,0.249894
551,5,0.001994,0.004953,0.001882,0.00201,0.001992,0.001954,0.002027,0.001964,0.217395
552,5,0.001994,0.004911,0.001881,0.002024,0.001992,0.001954,0.002027,0.001964,0.200715
553,5,0.001994,0.004882,0.00188,0.002033,0.001992,0.001954,0.002027,0.001964,0.189852
554,5,0.001994,0.004861,0.00188,0.002034,0.001992,0.001953,0.002027,0.001964,0.181961
555,5,0.001994,0.004844,0.001879,0.002033,0.001992,0.001953,0.002027,0.001964,0.175776
556,5,0.001994,0.004829,0.001879,0.00203,0.001992,0.001953,0.002027,0.001965,0.170674
557,5,0.001994,0.004817,0.001879,0.002027,0.001992,0.001953,0.002027,0.001965,0.16632
558,5,0.001994,0.004806,0.001879,0.002024,0.001992,0.001953,0.002027,0.001965,0.162517
559,5,0.001994,0.004797,0.001878,0.002021,0.001992,0.001953,0.002027,0.001965,0.159137
560,5,0.001994,0.004788,0.001878,0.002018,0.001992,0.001953,0.002027,0.001965,0.156109
561,5,0.001994,0.00478,0.001878,0.002015,0.001992,0.001953,0.002027,0.001965,0.153335
