loss;elapsed time;iteration
0.001917;28.06;12
0.001915;27.71;12
0.001916;28.21;12
0.001917;28.40;12
0.001915;27.96;12
0.001915;28.14;12
0.001915;28.36;12
0.001915;28.19;12
0.001919;28.45;12
0.001913;28.50;12
0.001920;28.37;12
0.001915;28.53;12
0.001920;28.20;12
0.001923;28.28;12
0.001924;28.55;12
0.001918;28.11;12
0.001917;28.01;12
0.001948;28.32;12
0.001928;28.26;12
0.001918;28.24;12
0.001916;28.33;12
0.001914;28.38;12
0.001915;28.52;12
0.001915;28.15;12
0.001918;28.46;12
0.001931;27.91;12
0.001914;28.25;12
0.001913;28.30;12
0.001945;28.51;12
0.001916;28.13;12
0.001942;28.04;13
0.001957;28.43;13
0.001942;28.23;13
0.001963;28.20;13
0.001974;28.30;13
0.001974;28.28;13
0.001949;28.29;13
0.001962;28.22;13
0.001973;28.00;13
0.001944;28.21;13
0.001959;28.27;13
0.001952;28.32;13
0.001975;28.39;13
0.001966;28.31;13
0.001970;28.12;13
0.001964;28.41;13
0.001972;28.59;13
0.001964;28.39;13
0.001975;28.12;13
0.001979;27.99;13
0.001952;28.28;13
0.001962;28.16;13
0.001975;27.80;13
0.001960;28.24;13
0.001960;28.74;13
0.001975;28.45;13
0.001970;28.44;13
0.001973;28.18;13
0.001968;27.86;13
0.001966;28.07;13
0.001946;28.01;13
0.001951;28.11;13
0.001971;28.05;13
0.001946;28.10;13
0.001970;28.36;13
0.001962;28.22;13
0.001969;28.37;13
0.001976;28.25;13
0.001974;28.87;13
0.001976;28.79;13
0.001995;28.99;13
0.001966;28.28;13
0.001970;28.02;13
0.001963;28.59;13
0.001969;28.80;13
0.001976;28.56;13
0.001967;28.58;13
0.001980;28.36;13
0.001963;28.23;13
0.001970;28.21;13
0.001930;27.96;13
0.001939;28.10;13
0.001928;28.45;13
0.001927;28.35;13
0.001924;27.96;13
0.001926;28.57;13
0.001931;28.56;13
0.001929;28.34;13
0.001929;28.44;13
0.001928;27.80;13
0.001934;27.76;13
0.001928;28.03;13
0.001925;28.20;13
0.001935;28.03;13
0.001925;28.33;13
0.001929;28.00;13
0.001923;27.98;13
0.001929;28.35;13
0.001927;28.36;13
0.001929;28.20;13
0.001935;28.42;13
0.001929;28.26;13
0.001935;28.21;13
0.001928;28.46;13
0.001927;28.67;13
0.001925;28.83;13
0.001925;28.16;13
0.001935;28.20;13
0.001926;28.45;13
0.001933;28.33;13
0.001929;28.51;13
0.001929;28.29;13
0.001935;28.39;13
0.001927;28.21;13
0.001934;28.31;13
0.001929;28.26;13
0.001926;28.40;13
0.001924;28.01;13
0.001923;27.98;13
0.001926;28.39;13
0.001930;28.40;13
0.001929;28.42;13
0.001935;28.49;13
0.001925;28.40;13
0.001923;28.40;13
0.001919;28.40;13
0.001935;28.17;13
0.001928;28.00;13
0.001926;28.49;13
0.001929;28.25;13
0.001940;28.10;14
0.001937;28.19;14
0.001939;28.10;14
0.001938;28.56;14
0.001937;28.56;14
0.001946;27.93;14
0.001948;28.16;14
0.001941;28.38;14
0.001940;27.99;14
0.001947;28.18;14
0.001949;28.55;14
0.001937;28.69;14
0.001936;28.16;14
0.001937;28.01;14
0.001943;28.06;14
0.001936;28.13;14
0.001940;28.21;14
0.001937;28.15;14
0.001938;28.23;14
0.001937;28.28;14
0.001938;28.32;14
0.001939;28.24;14
0.001942;28.07;14
0.001941;28.11;14
0.001937;28.41;14
0.001936;28.35;14
0.001958;27.86;14
0.001936;27.90;14
0.001947;28.04;14
0.001944;28.59;14
0.001937;28.36;14
0.001941;28.45;14
0.001937;28.40;14
0.001940;28.75;14
0.001935;28.62;14
0.001941;28.23;14
0.001940;28.46;14
0.001938;28.79;14
0.001935;28.93;14
0.001936;28.79;14
0.001938;28.86;14
0.001938;28.84;14
0.001938;28.55;14
0.001936;28.26;14
0.001941;28.31;14
0.001936;28.31;14
0.001936;28.35;14
0.001943;29.01;14
0.001935;28.99;14
0.001948;29.03;14
0.001909;28.25;14
0.001912;27.69;14
0.001909;28.13;14
0.001909;28.02;14
0.001918;28.18;14
0.001909;28.32;14
0.001912;28.17;14
0.001917;28.34;14
0.001908;28.14;14
0.001912;28.15;14
0.001913;28.11;14
0.001908;28.10;14
0.001912;28.25;14
0.001908;28.14;14
0.001911;28.09;14
0.001910;28.65;14
0.001909;28.43;14
0.001913;28.36;14
0.001908;28.45;14
0.001908;28.35;14
0.001911;28.32;14
0.001909;28.30;14
0.001909;28.56;14
0.001909;28.54;14
0.001908;28.50;14
0.001908;27.93;14
0.001912;27.93;14
0.001908;28.34;14
0.001908;28.08;14
0.001908;28.19;14
0.001911;28.40;14
0.001909;28.42;14
0.001909;28.51;14
0.001909;28.40;14
0.001911;28.21;14
0.001908;28.02;14
0.001909;28.21;14
0.001909;28.12;14
0.001910;28.36;14
0.001908;28.27;14
0.001908;28.04;14
0.001919;28.17;14
0.001908;28.07;14
0.001916;28.11;14
0.001909;28.04;14
0.001910;27.90;14
0.001916;28.20;14
0.001908;28.22;14
0.001915;28.34;14
0.001909;28.10;14
0.001921;28.28;15
0.001921;28.24;15
0.001920;28.33;15
0.001928;28.22;15
0.001934;28.38;15
0.001923;28.27;15
0.001925;28.27;15
0.001927;28.24;15
0.001934;28.21;15
0.001924;28.23;15
0.001921;28.16;15
0.001925;28.01;15
0.001918;28.00;15
0.001923;28.20;15
0.001919;28.08;15
0.001926;28.09;15
0.001927;28.53;15
0.001925;28.83;15
0.001926;28.79;15
0.001927;28.68;15
0.001930;29.06;15
0.001929;28.69;15
0.001921;27.95;15
0.001925;28.24;15
0.001922;28.31;15
0.001923;28.09;15
0.001960;28.14;15
0.001932;28.12;15
0.001923;28.01;15
0.001933;27.96;15
0.001924;28.07;15
0.001921;28.21;15
0.001923;28.02;15
0.001931;28.24;15
0.001920;28.75;15
0.001932;28.37;15
0.001927;28.27;15
0.001925;28.17;15
0.001963;27.83;15
0.001926;28.10;15
0.001921;28.08;15
0.001920;27.93;15
0.001928;28.15;15
0.001926;28.45;15
0.001923;28.28;15
0.001927;28.44;15
0.001921;28.16;15
0.001925;28.26;15
0.001929;28.33;15
0.001924;28.33;15
0.001916;27.92;15
0.001928;28.68;15
0.001934;28.18;15
0.001926;28.12;15
0.001922;28.13;15
0.001918;28.08;15
0.001914;28.00;15
0.001916;28.17;15
0.001912;28.23;15
0.001919;28.26;15
0.001920;27.97;15
0.001921;28.39;15
0.001926;28.55;15
0.001923;28.14;15
0.001919;28.03;15
0.001919;28.39;15
0.001912;28.22;15
0.001921;28.73;15
0.001924;28.38;15
0.001922;28.13;15
0.001918;28.01;15
0.001912;28.35;15
0.001932;28.25;15
0.001923;28.26;15
0.001921;28.26;15
0.001923;28.32;15
0.001919;28.64;15
0.001913;28.32;15
0.001931;28.31;15
0.001929;28.40;15
0.001922;28.23;15
0.001929;28.20;15
0.001932;28.32;15
0.001927;28.19;15
0.001925;28.21;15
0.001929;28.16;15
0.001932;28.11;15
0.001924;28.11;15
0.001923;28.22;15
0.001922;28.52;15
0.001914;28.26;15
0.001924;28.12;15
0.001926;28.01;15
0.001920;28.49;15
0.001921;28.60;15
0.001926;28.08;15
0.001925;28.40;15
0.001919;28.23;15
0.001913;28.43;15
0.001919;28.26;15
0.001944;28.35;16
0.001966;27.63;16
0.001955;27.82;16
0.001937;28.01;16
0.001924;28.08;16
0.001947;28.12;16
0.001929;28.07;16
0.001978;28.08;16
0.001923;28.28;16
0.001948;28.32;16
0.001923;28.40;16
0.001972;28.68;16
0.001933;28.60;16
0.001965;28.18;16
0.001931;28.04;16
0.001944;28.02;16
0.001970;28.43;16
0.001930;28.02;16
0.001939;28.17;16
0.001942;28.20;16
0.001943;28.39;16
0.001986;28.90;16
0.001950;28.80;16
0.001966;28.22;16
0.001958;28.52;16
0.001934;28.60;16
0.001949;28.49;16
0.001922;28.79;16
0.001928;27.93;16
0.001955;28.49;16
0.001971;28.49;16
0.001976;28.45;16
0.001927;28.16;16
0.001924;28.20;16
0.001971;28.09;16
0.001960;28.06;16
0.001949;28.34;16
0.001931;28.11;16
0.001975;28.74;16
0.001927;28.52;16
0.001962;28.33;16
0.001981;28.14;16
0.001924;28.04;16
0.001966;28.08;16
0.001923;28.09;16
0.001952;28.42;16
0.001963;28.48;16
0.001931;28.48;16
0.001952;28.61;16
0.001931;28.51;16
0.001906;28.18;16
0.001906;28.20;16
0.001906;28.48;16
0.001906;28.10;16
0.001907;28.00;16
0.001907;28.03;16
0.001907;28.05;16
0.001908;28.16;16
0.001906;28.17;16
0.001907;28.42;16
0.001907;28.23;16
0.001908;28.29;16
0.001909;27.94;16
0.001906;28.19;16
0.001911;28.22;16
0.001908;28.27;16
0.001907;28.37;16
0.001906;28.52;16
0.001909;28.57;16
0.001907;28.02;16
0.001908;28.18;16
0.001911;28.51;16
0.001908;28.27;16
0.001906;28.36;16
0.001907;28.20;16
0.001909;28.17;16
0.001907;28.62;16
0.001907;28.12;16
0.001907;28.06;16
0.001907;28.43;16
0.001907;28.16;16
0.001907;28.42;16
0.001908;28.16;16
0.001906;28.19;16
0.001906;28.44;16
0.001906;28.53;16
0.001906;28.67;16
0.001907;28.58;16
0.001910;28.36;16
0.001906;28.02;16
0.001907;28.09;16
0.001909;28.36;16
0.001907;28.34;16
0.001907;28.30;16
0.001910;28.26;16
0.001907;28.34;16
0.001905;28.36;16
0.001906;28.36;16
0.001907;28.66;16
0.001905;28.50;16
0.001947;28.37;17
0.001962;28.30;17
0.001970;28.39;17
0.001956;28.39;17
0.001968;28.61;17
0.001967;28.49;17
0.001969;28.30;17
0.001991;27.85;17
0.001943;27.96;17
0.001968;27.94;17
0.002003;28.30;17
0.001941;27.94;17
0.001996;28.68;17
0.001940;28.63;17
0.001946;28.69;17
0.001948;28.20;17
0.001942;28.44;17
0.001971;28.29;17
0.001954;28.16;17
0.001983;28.23;17
0.001939;28.06;17
0.001959;28.01;17
0.001968;27.92;17
0.001976;28.34;17
0.001975;28.38;17
0.001967;28.42;17
0.001961;28.36;17
0.001974;28.59;17
0.001965;28.29;17
0.001956;28.36;17
0.001947;28.53;17
0.001970;28.42;17
0.001955;28.09;17
0.001982;28.26;17
0.001942;28.06;17
0.001960;28.06;17
0.001943;28.15;17
0.001945;28.36;17
0.001969;28.34;17
0.001955;28.30;17
0.001963;28.44;17
0.001966;28.28;17
0.001952;28.05;17
0.001960;28.39;17
0.002001;28.31;17
0.001942;28.13;17
0.002007;28.20;17
0.001948;27.89;17
0.001948;28.07;17
0.001953;28.52;17
0.001909;28.72;17
0.001939;28.50;17
0.001920;28.48;17
0.001935;28.37;17
0.001920;28.47;17
0.001944;28.58;17
0.001943;28.58;17
0.001925;28.76;17
0.001941;28.52;17
0.001932;28.32;17
0.001945;28.08;17
0.001925;28.17;17
0.001918;28.17;17
0.001940;28.05;17
0.001941;28.03;17
0.001929;28.02;17
0.001937;28.25;17
0.001931;28.03;17
0.001948;28.03;17
0.001925;28.22;17
0.001948;28.25;17
0.001928;28.35;17
0.001918;28.10;17
0.001930;28.56;17
0.001933;28.19;17
0.001926;28.04;17
0.001935;28.31;17
0.001932;28.34;17
0.001942;28.18;17
0.001938;28.06;17
0.001939;28.13;17
0.001930;28.25;17
0.001952;28.02;17
0.001925;28.16;17
0.001933;27.99;17
0.001929;28.12;17
0.001941;28.06;17
0.001954;28.02;17
0.001947;28.38;17
0.001940;28.15;17
0.001926;28.13;17
0.001930;28.32;17
0.001925;28.28;17
0.001928;28.26;17
0.001932;28.34;17
0.001942;28.24;17
0.001925;28.32;17
0.001936;28.15;17
0.001946;28.11;17
0.001926;28.66;17
0.001917;28.65;18
0.001911;28.72;18
0.001917;28.34;18
0.001914;28.19;18
0.001911;28.67;18
0.001922;28.00;18
0.001933;28.31;18
0.001912;28.54;18
0.001920;28.56;18
0.001924;27.98;18
0.001929;28.66;18
0.001917;28.29;18
0.001943;28.05;18
0.001925;28.47;18
0.001918;28.32;18
0.001919;28.12;18
0.001923;28.24;18
0.001947;28.31;18
0.001923;28.44;18
0.001919;28.52;18
0.001923;28.09;18
0.001911;28.20;18
0.001920;28.30;18
0.001918;28.41;18
0.001910;28.40;18
0.001916;28.50;18
0.001930;28.34;18
0.001918;28.99;18
0.001922;28.37;18
0.001916;28.30;18
0.001983;28.36;18
0.001915;28.40;18
0.001914;28.34;18
0.001914;28.54;18
0.001923;28.51;18
0.001915;28.40;18
0.001923;28.38;18
0.001945;28.39;18
0.001911;28.52;18
0.001950;28.29;18
0.001914;28.37;18
0.001920;28.58;18
0.001913;28.36;18
0.001925;28.31;18
0.001915;28.49;18
0.001921;29.06;18
0.001911;28.59;18
0.001913;28.51;18
0.001912;28.97;18
0.001916;28.54;18
0.001902;28.27;18
0.001899;28.19;18
0.001899;28.29;18
0.001901;28.73;18
0.001899;28.96;18
0.001898;28.87;18
0.001903;28.70;18
0.001899;28.86;18
0.001909;28.23;18
0.001914;28.45;18
0.001904;28.21;18
0.001898;28.27;18
0.001899;28.19;18
0.001901;28.25;18
0.001899;28.63;18
0.001902;28.75;18
0.001900;28.80;18
0.001898;28.38;18
0.001906;28.31;18
0.001898;28.67;18
0.001899;27.92;18
0.001913;27.93;18
0.001899;27.95;18
