,iteration,BottleneckKAGNAttentionConv_16_4_1_loss,BottleneckKAGNConv_256_128_2_loss,BottleneckKAGNLinear_128_8_4_loss,BottleneckKAGNLinear_256_128_32_loss,FastKANConvLR_128_8_4_loss,FastKANConv_128_8_4_loss,FastKANConv_256_128_4_loss,FastKANLinear_128_8_4_loss,FastKANLinear_256_128_32_loss,FastKANWide_256_128_16_loss,ReluKAN_256_128_4_loss,SQuIRELSConv_16_8_2_loss,SQuIRELSConv_256_128_32_loss,SQuIRELSConv_256_128_64_loss,SQuIRELSLinear_128_8_4_loss,SQuIRELSLinear_256_128_32_loss
1003,10,0.001998,0.012903,0.001998,0.002002,0.002043,0.001931,0.001916,0.002002,0.001988,0.003269,0.005143,0.002048,0.002148,0.001913,0.002,0.002004
1004,10,0.001998,0.012903,0.001998,0.002002,0.002043,0.00193,0.001916,0.002002,0.001988,0.003262,0.005139,0.002048,0.002144,0.001913,0.002,0.002004
1005,10,0.001998,0.012903,0.001998,0.002002,0.002043,0.00193,0.001916,0.002002,0.001988,0.003257,0.005142,0.002048,0.002144,0.001913,0.002,0.002004
1006,10,0.001998,0.012903,0.001998,0.002002,0.002043,0.00193,0.001916,0.002002,0.001988,0.003254,0.005141,0.002048,0.002142,0.001913,0.002,0.002004
1007,10,0.001998,0.012903,0.001998,0.002002,0.002043,0.00193,0.001916,0.002002,0.001988,0.003251,0.005137,0.002048,0.002139,0.001913,0.002,0.002004
1008,10,0.001998,0.012903,0.001998,0.002002,0.002043,0.00193,0.001916,0.002002,0.001988,0.003248,0.005136,0.002048,0.002137,0.001913,0.002,0.002004
1009,10,0.001998,0.012903,0.001998,0.002002,0.002043,0.00193,0.001916,0.002002,0.001988,0.003247,0.005138,0.002048,0.002135,0.001913,0.002,0.002004
1010,10,0.001998,0.012903,0.001998,0.002002,0.002043,0.00193,0.001916,0.002002,0.001988,0.003243,0.005132,0.002048,0.002132,0.001913,0.002,0.002004
1011,10,0.001998,0.012903,0.001998,0.002002,0.002043,0.00193,0.001916,0.002002,0.001988,0.003243,0.005133,0.002048,0.002129,0.001913,0.002,0.002004
1012,10,0.001997,0.012903,0.001998,0.002002,0.002043,0.00193,0.001916,0.002002,0.001988,0.003239,0.005131,0.002048,0.002127,0.001913,0.002,0.002004
1013,10,0.001997,0.012903,0.001998,0.002002,0.002043,0.00193,0.001915,0.002002,0.001988,0.003238,0.005133,0.002048,0.002126,0.001913,0.002,0.002004
1014,10,0.001997,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003237,0.005128,0.002048,0.002123,0.001913,0.002,0.002004
1015,10,0.001997,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003234,0.005129,0.002048,0.002119,0.001913,0.002,0.002004
1016,10,0.001997,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003233,0.005132,0.002048,0.002116,0.001913,0.002,0.002004
1017,10,0.001997,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003232,0.005126,0.002048,0.002131,0.001913,0.002,0.002004
1018,10,0.001997,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.00323,0.005126,0.002048,0.002176,0.001913,0.002,0.002004
1019,10,0.001997,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003228,0.005127,0.002048,0.002132,0.001913,0.002,0.002004
1020,10,0.001997,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003227,0.005126,0.002048,0.002129,0.001913,0.002,0.002004
1021,10,0.001997,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003226,0.005125,0.002048,0.002132,0.001913,0.002,0.002004
1022,10,0.001997,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003225,0.005121,0.002048,0.002134,0.001913,0.002,0.002004
1023,10,0.001997,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003224,0.005121,0.002048,0.002132,0.001913,0.002,0.002004
1024,10,0.001997,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003223,0.005123,0.002048,0.00213,0.001913,0.002,0.002004
1025,10,0.001997,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003222,0.00512,0.002048,0.002128,0.001913,0.002,0.002004
1026,10,0.001996,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.00322,0.005118,0.002048,0.002127,0.001913,0.002,0.002004
1027,10,0.001996,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003219,0.005119,0.002048,0.002127,0.001913,0.002,0.002004
1028,10,0.001996,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003219,0.005115,0.002048,0.002127,0.001913,0.002,0.002004
1029,10,0.001996,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003217,0.00512,0.002048,0.00213,0.001913,0.002,0.002004
1030,10,0.001996,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003217,0.005113,0.002048,0.00213,0.001913,0.002,0.002004
1031,10,0.001996,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003216,0.005115,0.002048,0.002129,0.001913,0.002,0.002004
1032,10,0.001996,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003215,0.005118,0.002048,0.002126,0.001913,0.002,0.002004
1033,10,0.001996,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003214,0.005131,0.002048,0.002123,0.001913,0.002,0.002004
1034,10,0.001996,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003213,0.005103,0.002048,0.002121,0.001913,0.002,0.002004
1035,10,0.001996,0.012903,0.001998,0.002002,0.002042,0.00193,0.001915,0.002002,0.001988,0.003214,0.005107,0.002048,0.002124,0.001913,0.002,0.002004
1036,10,0.001996,0.012903,0.001998,0.002002,0.002042,0.001929,0.001915,0.002002,0.001988,0.003212,0.005103,0.002048,0.002138,0.001913,0.002,0.002004
1037,10,0.001996,0.012903,0.001998,0.002002,0.002042,0.001929,0.001915,0.002002,0.001988,0.003211,0.0051,0.002048,0.002123,0.001913,0.002,0.002004
1038,10,0.001996,0.012902,0.001998,0.002002,0.002042,0.001929,0.001915,0.002002,0.001988,0.00321,0.005098,0.002048,0.002118,0.001913,0.002,0.002004
1039,10,0.001996,0.012902,0.001998,0.002002,0.002042,0.001929,0.001915,0.002002,0.001988,0.003209,0.005103,0.002048,0.002116,0.001913,0.002,0.002004
1040,10,0.001996,0.012902,0.001998,0.002002,0.002042,0.001929,0.001915,0.002002,0.001988,0.003209,0.005097,0.002048,0.002116,0.001913,0.002,0.002004
1041,10,0.001996,0.012902,0.001998,0.002002,0.002042,0.001929,0.001915,0.002002,0.001988,0.003209,0.00509,0.002048,0.002119,0.001913,0.002,0.002004
1042,10,0.001996,0.012902,0.001998,0.002002,0.002042,0.001929,0.001915,0.002002,0.001988,0.003207,0.005092,0.002048,0.002124,0.001913,0.002,0.002004
1043,10,0.001996,0.012902,0.001998,0.002002,0.002042,0.001929,0.001915,0.002002,0.001988,0.003207,0.005082,0.002048,0.002122,0.001913,0.002,0.002004
1044,10,0.001995,0.012902,0.001998,0.002002,0.002042,0.001929,0.001915,0.002002,0.001988,0.003206,0.005081,0.002048,0.00212,0.001913,0.002,0.002004
1045,10,0.001995,0.012902,0.001998,0.002002,0.002041,0.001929,0.001915,0.002002,0.001988,0.003205,0.005074,0.002048,0.00212,0.001913,0.002,0.002004
1046,10,0.001995,0.012902,0.001998,0.002002,0.002041,0.001929,0.001915,0.002002,0.001988,0.003205,0.00507,0.002048,0.00212,0.001913,0.002,0.002004
1047,10,0.001995,0.012902,0.001998,0.002002,0.002041,0.001929,0.001915,0.002002,0.001988,0.003204,0.005067,0.002048,0.00212,0.001912,0.002,0.002004
1048,10,0.001995,0.012902,0.001998,0.002002,0.002041,0.001929,0.001915,0.002002,0.001988,0.003204,0.005059,0.002048,0.002119,0.001912,0.002,0.002004
1049,10,0.001995,0.012902,0.001998,0.002002,0.002041,0.001929,0.001915,0.002002,0.001988,0.003203,0.005056,0.002048,0.002118,0.001913,0.002,0.002004
1050,10,0.001982,0.012932,0.002001,0.001996,0.001957,0.00191,0.001898,0.001999,0.001992,0.003592,0.005495,0.001946,0.001914,0.001873,0.002,0.001999
1051,10,0.001982,0.012932,0.002001,0.001996,0.001957,0.00191,0.001898,0.001999,0.001992,0.003567,0.005289,0.001946,0.001914,0.001873,0.002,0.001999
1052,10,0.001982,0.012932,0.002001,0.001996,0.001956,0.00191,0.001898,0.001999,0.001992,0.003555,0.005699,0.001946,0.001914,0.001873,0.002,0.001999
1053,10,0.001982,0.012932,0.002001,0.001996,0.001956,0.00191,0.001898,0.001999,0.001992,0.003547,0.005183,0.001946,0.001914,0.001873,0.002,0.001999
1054,10,0.001981,0.012932,0.002001,0.001996,0.001956,0.00191,0.001898,0.001999,0.001992,0.00354,0.00526,0.001946,0.001913,0.001873,0.002,0.001999
1055,10,0.001981,0.012932,0.002001,0.001996,0.001956,0.00191,0.001898,0.001999,0.001992,0.003537,0.005569,0.001946,0.001913,0.001873,0.002,0.001999
1056,10,0.001981,0.012932,0.002001,0.001996,0.001956,0.00191,0.001897,0.001999,0.001992,0.003531,0.005254,0.001946,0.001913,0.001873,0.002,0.001999
1057,10,0.001981,0.012932,0.002001,0.001996,0.001956,0.00191,0.001897,0.001999,0.001992,0.003528,0.005166,0.001946,0.001913,0.001873,0.002,0.001999
1058,10,0.001981,0.012932,0.002001,0.001996,0.001956,0.00191,0.001897,0.001999,0.001992,0.003524,0.005254,0.001946,0.001913,0.001873,0.002,0.001999
1059,10,0.001981,0.012932,0.002001,0.001996,0.001956,0.00191,0.001897,0.001999,0.001992,0.003522,0.005161,0.001946,0.001917,0.001873,0.002,0.001999
1060,10,0.001981,0.012932,0.002001,0.001996,0.001956,0.00191,0.001897,0.001999,0.001992,0.003519,0.005315,0.001946,0.001913,0.001873,0.002,0.001999
1061,10,0.001981,0.012932,0.002001,0.001996,0.001955,0.00191,0.001897,0.001999,0.001992,0.003516,0.005456,0.001946,0.001913,0.001873,0.002,0.001999
1062,10,0.001981,0.012932,0.002001,0.001996,0.001955,0.00191,0.001897,0.001999,0.001992,0.003514,0.005266,0.001946,0.001913,0.001873,0.002,0.001999
1063,10,0.001981,0.012932,0.002001,0.001996,0.001955,0.00191,0.001897,0.001999,0.001992,0.003512,0.00513,0.001946,0.001913,0.001872,0.002,0.001999
1064,10,0.001981,0.012932,0.002001,0.001996,0.001955,0.001909,0.001897,0.001999,0.001992,0.00351,0.005191,0.001946,0.001913,0.001872,0.002,0.001999
1065,10,0.001981,0.012932,0.002001,0.001996,0.001955,0.001909,0.001897,0.001999,0.001992,0.003507,0.005292,0.001946,0.001913,0.001872,0.002,0.001999
1066,10,0.001981,0.012932,0.002001,0.001996,0.001955,0.001909,0.001896,0.001999,0.001992,0.003505,0.005152,0.001946,0.001913,0.001872,0.002,0.001999
1067,10,0.001981,0.012932,0.002001,0.001996,0.001955,0.001909,0.001896,0.001999,0.001992,0.003503,0.005215,0.001946,0.001926,0.001872,0.002,0.001999
1068,10,0.001981,0.012932,0.002001,0.001996,0.001955,0.001909,0.001896,0.001999,0.001992,0.003502,0.005197,0.001946,0.001912,0.001872,0.002,0.001999
1069,10,0.001981,0.012932,0.002001,0.001996,0.001955,0.001909,0.001896,0.001999,0.001992,0.0035,0.005318,0.001946,0.001912,0.001872,0.002,0.001999
1070,10,0.001981,0.012932,0.002001,0.001996,0.001955,0.001909,0.001896,0.001999,0.001992,0.003498,0.005236,0.001946,0.001912,0.001872,0.002,0.001999
1071,10,0.001981,0.012932,0.002001,0.001996,0.001955,0.001909,0.001896,0.001999,0.001992,0.003497,0.005156,0.001946,0.001913,0.001872,0.002,0.001999
1072,10,0.001981,0.012932,0.002001,0.001996,0.001954,0.001909,0.001896,0.001999,0.001992,0.003496,0.005246,0.001946,0.001912,0.001872,0.002,0.001999
1073,10,0.001981,0.012932,0.002001,0.001996,0.001954,0.001909,0.001896,0.001999,0.001992,0.003494,0.005188,0.001946,0.001913,0.001872,0.002,0.001999
1074,10,0.001981,0.012932,0.002001,0.001996,0.001954,0.001909,0.001896,0.001999,0.001992,0.003493,0.005386,0.001946,0.001912,0.001872,0.002,0.001999
1075,10,0.001981,0.012932,0.002001,0.001996,0.001954,0.001909,0.001896,0.001999,0.001991,0.003491,0.005216,0.001946,0.001912,0.001872,0.002,0.001999
1076,10,0.00198,0.012932,0.002001,0.001996,0.001954,0.001909,0.001895,0.001999,0.001991,0.003489,0.0053,0.001946,0.001912,0.001872,0.002,0.001999
1077,10,0.00198,0.012932,0.002001,0.001996,0.001954,0.001909,0.001896,0.001999,0.001991,0.003488,0.005253,0.001946,0.001912,0.001872,0.002,0.001999
1078,10,0.00198,0.012932,0.002001,0.001996,0.001954,0.001909,0.001896,0.001999,0.001991,0.003487,0.005277,0.001946,0.001914,0.001872,0.002,0.001999
1079,10,0.00198,0.012932,0.002001,0.001996,0.001954,0.001909,0.001895,0.001999,0.001991,0.003486,0.00537,0.001946,0.001912,0.001872,0.002,0.001999
1080,10,0.00198,0.012931,0.002001,0.001996,0.001954,0.001909,0.001895,0.001999,0.001991,0.003484,0.005338,0.001945,0.001912,0.001872,0.002,0.001999
1081,10,0.00198,0.012931,0.002001,0.001996,0.001954,0.001909,0.001895,0.001999,0.001991,0.003483,0.005407,0.001945,0.001912,0.001872,0.002,0.001999
1082,10,0.00198,0.012931,0.002001,0.001996,0.001954,0.001909,0.001895,0.001999,0.001991,0.003483,0.005291,0.001945,0.001912,0.001872,0.002,0.001999
1083,10,0.00198,0.012931,0.002001,0.001996,0.001953,0.001909,0.001895,0.001999,0.001991,0.003481,0.005209,0.001945,0.001912,0.001872,0.002,0.001999
1084,10,0.00198,0.012931,0.002001,0.001996,0.001953,0.001909,0.001895,0.001999,0.001991,0.00348,0.005142,0.001945,0.001913,0.001872,0.002,0.001999
1085,10,0.00198,0.012931,0.002001,0.001996,0.001953,0.001909,0.001895,0.001999,0.001991,0.003478,0.005193,0.001945,0.001912,0.001872,0.002,0.001999
1086,10,0.00198,0.012931,0.002001,0.001996,0.001953,0.001909,0.001895,0.001999,0.001991,0.003477,0.005316,0.001945,0.001912,0.001872,0.002,0.001999
1087,10,0.00198,0.012931,0.002001,0.001996,0.001953,0.001909,0.001895,0.001999,0.001991,0.003476,0.005163,0.001945,0.001912,0.001872,0.002,0.001999
1088,10,0.00198,0.012931,0.002001,0.001996,0.001953,0.001909,0.001895,0.001999,0.001991,0.003476,0.005198,0.001945,0.001912,0.001872,0.002,0.001999
1089,10,0.00198,0.012931,0.002001,0.001996,0.001953,0.001909,0.001894,0.001999,0.001991,0.003475,0.005158,0.001945,0.001912,0.001872,0.002,0.001999
1090,10,0.00198,0.012931,0.002001,0.001996,0.001953,0.001909,0.001894,0.001999,0.001991,0.003475,0.005279,0.001945,0.001913,0.001872,0.002,0.001999
1091,10,0.00198,0.012931,0.002001,0.001996,0.001953,0.001909,0.001894,0.001999,0.001991,0.003473,0.00534,0.001945,0.001912,0.001872,0.002,0.001999
1092,10,0.00198,0.012931,0.002001,0.001996,0.001953,0.001909,0.001894,0.001999,0.001991,0.003472,0.005206,0.001945,0.001912,0.001872,0.002,0.001999
1093,10,0.00198,0.012931,0.002001,0.001996,0.001953,0.001909,0.001894,0.001999,0.001991,0.003471,0.005324,0.001945,0.001912,0.001872,0.002,0.001999
1094,10,0.00198,0.012931,0.002001,0.001996,0.001953,0.001909,0.001894,0.001999,0.001991,0.003471,0.005231,0.001945,0.001912,0.001872,0.002,0.001999
1095,10,0.00198,0.012931,0.002001,0.001996,0.001952,0.001909,0.001894,0.001999,0.001991,0.003469,0.00518,0.001945,0.001912,0.001872,0.002,0.001999
1096,10,0.001979,0.012931,0.002001,0.001996,0.001952,0.001909,0.001894,0.001999,0.001991,0.003468,0.0054,0.001945,0.001913,0.001872,0.002,0.001999
1097,10,0.001979,0.012931,0.002001,0.001996,0.001952,0.001909,0.001894,0.001999,0.001991,0.003468,0.005409,0.001945,0.001911,0.001872,0.002,0.001999
1098,10,0.001979,0.012931,0.002001,0.001996,0.001952,0.001909,0.001894,0.001999,0.001991,0.003468,0.005223,0.001945,0.001911,0.001872,0.002,0.001999
1099,10,0.001979,0.012931,0.002001,0.001996,0.001952,0.001909,0.001894,0.001999,0.001991,0.003466,0.005237,0.001945,0.001911,0.001872,0.002,0.001999
1100,11,0.00198,0.012922,0.002,0.002002,0.002052,0.001923,0.001913,0.002,0.001989,0.003478,0.005105,0.002054,0.002199,0.00191,0.001998,0.002
1101,11,0.00198,0.012922,0.002,0.002002,0.002052,0.001923,0.001914,0.002,0.001989,0.003457,0.005019,0.002054,0.00217,0.00191,0.001998,0.002
1102,11,0.00198,0.012922,0.002,0.002002,0.002052,0.001923,0.001913,0.002,0.001989,0.003446,0.005072,0.002054,0.002173,0.00191,0.001998,0.002
1103,11,0.00198,0.012922,0.002,0.002002,0.002052,0.001923,0.001913,0.002,0.001989,0.003439,0.005011,0.002054,0.002163,0.00191,0.001998,0.002
1104,11,0.001979,0.012922,0.002,0.002002,0.002052,0.001922,0.001913,0.002,0.001989,0.003433,0.00499,0.002054,0.002162,0.001909,0.001998,0.002
1105,11,0.001979,0.012922,0.002,0.002002,0.002052,0.001922,0.001913,0.002,0.001989,0.003428,0.004972,0.002054,0.002163,0.001909,0.001998,0.002
1106,11,0.001979,0.012922,0.002,0.002002,0.002052,0.001922,0.001913,0.002,0.001989,0.003424,0.004981,0.002054,0.002165,0.001909,0.001998,0.002
1107,11,0.001979,0.012922,0.002,0.002002,0.002052,0.001922,0.001913,0.002,0.001989,0.00342,0.005021,0.002054,0.002168,0.001909,0.001998,0.002
1108,11,0.001979,0.012922,0.002,0.002002,0.002052,0.001922,0.001913,0.002,0.001989,0.003417,0.004921,0.002054,0.002177,0.001909,0.001998,0.002
1109,11,0.001979,0.012922,0.002,0.002002,0.002052,0.001922,0.001913,0.002,0.001989,0.003415,0.004874,0.002054,0.002167,0.001909,0.001998,0.002
1110,11,0.001979,0.012922,0.002,0.002002,0.002052,0.001922,0.001913,0.002,0.001989,0.003412,0.004893,0.002054,0.002174,0.00191,0.001998,0.002
1111,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.00341,0.005131,0.002054,0.002169,0.001909,0.001998,0.002
1112,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003407,0.004861,0.002054,0.002174,0.001909,0.001998,0.002
1113,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003405,0.004607,0.002054,0.00217,0.001909,0.001998,0.002
1114,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003403,0.004544,0.002054,0.002164,0.001909,0.001998,0.002
1115,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003402,0.004776,0.002054,0.002169,0.001909,0.001998,0.002
1116,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003399,0.004085,0.002054,0.002167,0.001909,0.001998,0.002
1117,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003398,0.004258,0.002054,0.002163,0.001909,0.001998,0.002
1118,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003396,0.00393,0.002054,0.002171,0.001909,0.001998,0.002
1119,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003395,0.00407,0.002054,0.002169,0.001909,0.001998,0.002
1120,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003394,0.003994,0.002054,0.002162,0.001909,0.001998,0.002
1121,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003393,0.003924,0.002054,0.002162,0.001909,0.001998,0.002
1122,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.00339,0.00438,0.002054,0.002171,0.001909,0.001998,0.002
1123,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003389,0.003779,0.002053,0.002175,0.001909,0.001998,0.002
1124,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003388,0.003834,0.002053,0.002159,0.001909,0.001998,0.002
1125,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003386,0.00388,0.002053,0.00216,0.001909,0.001998,0.002
1126,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003385,0.00392,0.002053,0.002164,0.001909,0.001998,0.002
1127,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003384,0.003825,0.002053,0.002167,0.001909,0.001998,0.002
1128,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003383,0.003695,0.002053,0.002175,0.001909,0.001998,0.002
1129,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003382,0.005436,0.002053,0.00216,0.001909,0.001998,0.002
1130,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.003381,0.003728,0.002053,0.002161,0.001909,0.001998,0.002
1131,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001913,0.002,0.001989,0.00338,0.003695,0.002053,0.002161,0.001909,0.001998,0.002
1132,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001912,0.002,0.001989,0.003379,0.003646,0.002053,0.00216,0.001909,0.001998,0.002
1133,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001912,0.002,0.001989,0.003378,0.004566,0.002053,0.002162,0.001909,0.001998,0.002
1134,11,0.001979,0.012922,0.002,0.002002,0.002051,0.001922,0.001912,0.002,0.001989,0.003377,0.003795,0.002053,0.002164,0.001909,0.001998,0.002
1135,11,0.001979,0.012921,0.002,0.002002,0.002051,0.001922,0.001912,0.002,0.001989,0.003376,0.003663,0.002053,0.002177,0.001909,0.001998,0.002
1136,11,0.001979,0.012921,0.002,0.002002,0.00205,0.001922,0.001912,0.002,0.001989,0.003375,0.003669,0.002053,0.002171,0.001909,0.001998,0.002
1137,11,0.001979,0.012921,0.002,0.002002,0.00205,0.001922,0.001912,0.002,0.001989,0.003374,0.003749,0.002053,0.00216,0.001909,0.001998,0.002
1138,11,0.001979,0.012921,0.002,0.002002,0.00205,0.001922,0.001912,0.002,0.001989,0.003373,0.003723,0.002053,0.002161,0.001909,0.001998,0.002
1139,11,0.001979,0.012921,0.002,0.002002,0.00205,0.001922,0.001912,0.002,0.001989,0.003373,0.003568,0.002053,0.002161,0.001909,0.001998,0.002
1140,11,0.001979,0.012921,0.002,0.002002,0.00205,0.001921,0.001912,0.002,0.001989,0.003371,0.003675,0.002053,0.002163,0.001909,0.001998,0.002
1141,11,0.001979,0.012921,0.002,0.002002,0.00205,0.001921,0.001912,0.002,0.001989,0.00337,0.0036,0.002053,0.002166,0.001909,0.001998,0.002
1142,11,0.001979,0.012921,0.002,0.002002,0.00205,0.001921,0.001912,0.002,0.001989,0.00337,0.003772,0.002053,0.002168,0.001909,0.001998,0.002
1143,11,0.001979,0.012921,0.002,0.002002,0.00205,0.001921,0.001912,0.002,0.001989,0.00337,0.003574,0.002053,0.002162,0.001908,0.001998,0.002
1144,11,0.001979,0.012921,0.002,0.002002,0.00205,0.001921,0.001912,0.002,0.001989,0.003368,0.003658,0.002053,0.002161,0.001908,0.001998,0.002
1145,11,0.001978,0.012921,0.002,0.002002,0.00205,0.001921,0.001912,0.002,0.001989,0.003368,0.003804,0.002053,0.002161,0.001908,0.001998,0.002
1146,11,0.001978,0.012921,0.002,0.002002,0.00205,0.001921,0.001912,0.002,0.001989,0.003367,0.003648,0.002053,0.002161,0.001908,0.001998,0.002
1147,11,0.001978,0.012921,0.002,0.002002,0.00205,0.001921,0.001912,0.002,0.001989,0.003367,0.003577,0.002053,0.002164,0.001908,0.001998,0.002
1148,11,0.001978,0.012921,0.002,0.002002,0.00205,0.001921,0.001912,0.002,0.001989,0.003366,0.003723,0.002053,0.002164,0.001908,0.001998,0.002
1149,11,0.001978,0.012921,0.002,0.002002,0.00205,0.001921,0.001912,0.002,0.001989,0.003365,0.003688,0.002053,0.002162,0.001908,0.001998,0.002
1150,11,0.001969,0.012935,0.002001,0.002004,0.001958,0.001903,0.001885,0.001994,0.001989,0.003635,0.00349,0.001944,0.001936,0.001878,0.002005,0.001997
1151,11,0.001969,0.012935,0.002001,0.002004,0.001958,0.001903,0.001885,0.001994,0.001989,0.003608,0.003444,0.001944,0.001935,0.001877,0.002005,0.001997
1152,11,0.001969,0.012935,0.002001,0.002004,0.001958,0.001903,0.001884,0.001994,0.001989,0.003594,0.003467,0.001944,0.001934,0.001877,0.002005,0.001997
1153,11,0.001969,0.012934,0.002001,0.002004,0.001958,0.001903,0.001884,0.001994,0.001989,0.003586,0.003418,0.001944,0.001934,0.001877,0.002005,0.001997
1154,11,0.001969,0.012934,0.002001,0.002004,0.001958,0.001903,0.001884,0.001994,0.001989,0.003579,0.003487,0.001944,0.001935,0.001877,0.002005,0.001997
1155,11,0.001969,0.012934,0.002001,0.002004,0.001958,0.001903,0.001884,0.001994,0.001989,0.003576,0.003428,0.001944,0.001934,0.001877,0.002005,0.001997
1156,11,0.001969,0.012934,0.002001,0.002004,0.001957,0.001903,0.001884,0.001994,0.001989,0.00357,0.003417,0.001944,0.001933,0.001877,0.002005,0.001997
1157,11,0.001968,0.012934,0.002001,0.002004,0.001957,0.001903,0.001884,0.001994,0.001989,0.003567,0.003368,0.001944,0.001934,0.001877,0.002005,0.001997
1158,11,0.001968,0.012934,0.002001,0.002004,0.001957,0.001903,0.001884,0.001994,0.001989,0.003564,0.003384,0.001944,0.001933,0.001877,0.002005,0.001997
1159,11,0.001968,0.012934,0.002001,0.002004,0.001957,0.001903,0.001884,0.001994,0.001989,0.003561,0.003431,0.001944,0.001934,0.001877,0.002005,0.001997
1160,11,0.001968,0.012934,0.002001,0.002004,0.001957,0.001903,0.001884,0.001994,0.001989,0.003558,0.003423,0.001944,0.001933,0.001877,0.002005,0.001997
1161,11,0.001968,0.012934,0.002001,0.002004,0.001957,0.001903,0.001884,0.001994,0.001989,0.003555,0.003391,0.001944,0.001933,0.001877,0.002005,0.001997
1162,11,0.001968,0.012934,0.002001,0.002004,0.001957,0.001903,0.001884,0.001994,0.001989,0.003555,0.003867,0.001944,0.001933,0.001877,0.002005,0.001997
1163,11,0.001968,0.012934,0.002001,0.002004,0.001957,0.001903,0.001884,0.001994,0.001989,0.003551,0.003376,0.001944,0.001933,0.001877,0.002005,0.001997
1164,11,0.001968,0.012934,0.002001,0.002004,0.001957,0.001903,0.001883,0.001994,0.001989,0.003549,0.003374,0.001944,0.001933,0.001877,0.002005,0.001997
1165,11,0.001968,0.012934,0.002001,0.002004,0.001957,0.001903,0.001883,0.001994,0.001989,0.003547,0.003363,0.001944,0.001932,0.001877,0.002005,0.001997
