loss;elapsed time;iteration
0.001988;150.05;12
0.001988;146.28;12
0.001988;147.58;12
0.001988;146.92;12
0.001988;146.45;12
0.001988;146.81;12
0.001988;147.07;12
0.001988;147.13;12
0.001988;147.81;12
0.001988;149.42;12
0.001988;147.43;12
0.001988;147.34;12
0.001988;151.22;12
0.001988;157.05;12
0.001988;155.55;12
0.001988;155.25;12
0.001988;153.93;12
0.001988;154.59;12
0.001988;155.06;12
0.001988;154.81;12
0.001988;154.74;12
0.001988;154.19;12
0.001988;152.89;12
0.001988;157.12;12
0.001988;154.20;12
0.001988;153.70;12
0.001988;153.48;12
0.001988;153.83;12
0.001988;153.09;12
0.001988;154.43;12
0.002012;153.66;13
0.002012;151.69;13
0.002012;151.86;13
0.002011;153.11;13
0.002011;154.00;13
0.002011;152.81;13
0.002011;153.44;13
0.002011;153.64;13
0.002011;152.24;13
0.002011;152.18;13
0.002011;151.47;13
0.002011;153.01;13
0.002011;151.85;13
0.002011;152.61;13
0.002011;153.69;13
0.002011;152.81;13
0.002011;154.26;13
0.002011;153.53;13
0.002011;155.21;13
0.002011;154.49;13
0.002011;156.17;13
0.002011;154.10;13
0.002011;152.95;13
0.002011;154.82;13
0.002011;155.28;13
0.002011;153.79;13
0.002011;154.67;13
0.002011;154.94;13
0.002011;153.87;13
0.002011;155.13;13
0.002011;152.36;13
0.002011;152.04;13
0.002011;152.98;13
0.002011;153.22;13
0.002011;153.12;13
0.002011;152.56;13
0.002011;154.41;13
0.002011;153.25;13
0.002011;152.41;13
0.002011;153.87;13
0.002011;155.38;13
0.002011;155.06;13
0.002011;156.12;13
0.002011;153.82;13
0.002011;155.28;13
0.002011;153.68;13
0.002011;152.88;13
0.002011;152.73;13
0.002011;152.03;13
0.002011;153.99;13
0.001989;153.50;13
0.001989;152.29;13
0.001989;154.56;13
0.001989;152.42;13
0.001989;154.24;13
0.001989;153.37;13
0.001989;152.50;13
0.001989;153.35;13
0.001989;153.22;13
0.001989;154.24;13
0.001989;153.18;13
0.001989;153.06;13
0.001989;153.65;13
0.001989;155.66;13
0.001989;154.52;13
0.001989;155.03;13
0.001989;155.25;13
0.001989;153.18;13
0.001989;152.71;13
0.001989;153.56;13
0.001989;152.18;13
0.001989;153.84;13
0.001989;154.04;13
0.001989;151.12;13
0.001989;152.56;13
0.001989;154.80;13
0.001989;153.81;13
0.001989;154.09;13
0.001989;153.79;13
0.001989;152.96;13
0.001989;154.95;13
0.001989;154.54;13
0.001989;154.12;13
0.001989;154.30;13
0.001989;153.95;13
0.001989;159.21;13
0.001988;160.75;13
0.001988;162.47;13
0.001988;160.84;13
0.001988;155.93;13
0.001988;155.68;13
0.001988;162.88;13
0.001988;155.58;13
0.001988;157.52;13
0.001988;155.69;13
0.001988;154.02;13
0.001988;153.54;13
0.001988;152.87;13
0.001988;152.43;13
0.001988;153.02;13
0.002008;151.56;14
0.002008;155.16;14
0.002008;156.05;14
0.002008;155.42;14
0.002008;155.30;14
0.002008;155.04;14
0.002008;154.58;14
0.002008;154.64;14
0.002008;153.91;14
0.002008;155.71;14
0.002008;155.89;14
0.002008;156.53;14
0.002008;152.96;14
0.002008;152.61;14
0.002008;152.46;14
0.002008;153.03;14
0.002008;152.00;14
0.002008;155.76;14
0.002007;153.27;14
0.002007;152.22;14
0.002007;152.57;14
0.002007;155.04;14
0.002007;152.83;14
0.002007;153.71;14
0.002007;153.72;14
0.002007;153.76;14
0.002007;153.16;14
0.002007;153.19;14
0.002007;153.65;14
0.002007;154.07;14
0.002007;155.93;14
0.002007;156.75;14
0.002007;156.35;14
0.002007;155.24;14
0.002007;154.48;14
0.002007;153.83;14
0.002007;154.85;14
0.002007;155.74;14
0.002007;155.46;14
0.002007;153.77;14
0.002007;154.04;14
0.002007;154.24;14
0.002007;153.90;14
0.002007;153.71;14
0.002007;152.64;14
0.002007;155.04;14
0.002007;154.87;14
0.002007;155.15;14
0.002007;154.03;14
0.002007;153.71;14
0.001981;152.83;14
0.001981;152.86;14
0.001981;153.16;14
0.001981;155.12;14
0.001981;153.62;14
0.001981;153.47;14
0.001981;153.70;14
0.001981;154.23;14
0.001981;153.14;14
0.001981;152.27;14
0.001981;151.42;14
0.001981;152.55;14
0.001981;153.43;14
0.001981;154.77;14
0.001981;154.03;14
0.001981;152.71;14
0.001981;154.63;14
0.001981;154.47;14
0.001981;153.81;14
0.001981;154.31;14
0.001981;155.43;14
0.001981;155.08;14
0.001981;154.12;14
0.001981;153.59;14
0.001981;154.33;14
0.001981;153.71;14
0.001981;153.99;14
0.001981;154.24;14
0.001981;156.03;14
0.001981;156.26;14
0.001981;156.23;14
0.001981;154.36;14
0.001981;153.37;14
0.001981;155.16;14
0.001981;153.73;14
0.001981;155.72;14
0.001981;154.54;14
0.001981;154.26;14
0.001981;153.92;14
0.001981;155.10;14
0.001981;153.72;14
0.001981;154.15;14
0.001981;154.97;14
0.001981;155.50;14
0.001981;155.62;14
0.001981;156.58;14
0.001981;153.94;14
0.001981;153.43;14
0.001981;154.87;14
0.001980;155.18;14
0.002010;153.39;15
0.002010;153.86;15
0.002010;153.73;15
0.002010;154.40;15
0.002010;155.34;15
0.002010;152.72;15
0.002010;154.81;15
0.002010;154.55;15
0.002010;154.17;15
0.002010;153.70;15
0.002010;152.78;15
0.002010;152.10;15
0.002010;153.67;15
0.002010;152.31;15
0.002010;152.70;15
0.002010;152.56;15
0.002010;155.29;15
0.002010;151.79;15
0.002010;150.92;15
0.002010;152.21;15
0.002010;152.59;15
0.002010;152.65;15
0.002010;153.72;15
0.002010;153.56;15
0.002010;154.03;15
0.002010;152.46;15
0.002010;154.29;15
0.002010;154.66;15
0.002010;152.79;15
0.002010;153.37;15
0.002010;153.47;15
0.002010;155.19;15
0.002010;152.54;15
0.002010;154.94;15
0.002010;155.54;15
0.002010;153.83;15
0.002010;155.46;15
0.002010;152.77;15
0.002010;155.36;15
0.002010;153.49;15
0.002010;153.67;15
0.002010;153.81;15
0.002010;153.93;15
0.002010;154.57;15
0.002010;154.84;15
0.002010;155.87;15
0.002010;156.24;15
0.002010;152.85;15
0.002010;154.33;15
0.002010;152.79;15
0.001989;153.77;15
0.001989;152.09;15
0.001989;152.57;15
0.001989;154.13;15
0.001989;154.72;15
0.001989;153.97;15
0.001989;152.51;15
0.001989;152.54;15
0.001989;151.74;15
0.001989;153.58;15
0.001989;153.54;15
0.001989;153.83;15
0.001989;153.10;15
0.001989;154.67;15
0.001989;153.64;15
0.001989;154.64;15
0.001989;154.53;15
0.001989;156.06;15
0.001989;154.81;15
0.001989;154.04;15
0.001989;153.79;15
0.001989;152.78;15
0.001989;154.98;15
0.001989;155.36;15
0.001989;154.59;15
0.001989;152.83;15
0.001989;153.48;15
0.001989;154.27;15
0.001989;154.35;15
0.001989;153.04;15
0.001989;152.85;15
0.001989;153.16;15
0.001988;153.84;15
0.001988;153.20;15
0.001988;153.09;15
0.001988;153.31;15
0.001988;153.45;15
0.001988;152.85;15
0.001988;154.68;15
0.001988;154.73;15
0.001988;155.14;15
0.001988;153.44;15
0.001988;154.91;15
0.001988;154.79;15
0.001988;154.86;15
0.001988;156.13;15
0.001988;155.82;15
0.001988;155.83;15
0.001988;154.43;15
0.001988;155.50;15
0.002008;153.29;16
0.002008;153.60;16
0.002008;154.27;16
0.002008;154.53;16
0.002008;152.91;16
0.002008;152.59;16
0.002008;153.11;16
0.002008;155.04;16
0.002008;154.99;16
0.002008;165.74;16
0.002008;173.88;16
0.002008;179.93;16
0.002008;182.29;16
0.002008;185.65;16
0.002008;180.66;16
0.002008;160.26;16
0.002008;158.24;16
0.002008;158.40;16
0.002008;158.54;16
0.002008;158.31;16
0.002008;157.46;16
0.002008;156.03;16
0.002008;156.14;16
0.002008;158.28;16
0.002008;171.14;16
0.002008;165.42;16
0.002008;163.56;16
0.002008;160.88;16
0.002008;159.51;16
0.002008;159.27;16
0.002008;160.50;16
0.002008;160.37;16
0.002008;158.35;16
0.002007;157.31;16
0.002007;157.22;16
0.002007;156.40;16
0.002007;158.08;16
0.002007;156.24;16
0.002007;159.51;16
0.002007;158.66;16
0.002007;159.05;16
0.002007;159.83;16
0.002007;157.82;16
0.002007;156.64;16
0.002007;157.15;16
0.002007;157.02;16
0.002007;158.35;16
0.002007;157.99;16
0.002007;156.95;16
0.002007;156.14;16
0.001982;158.65;16
0.001982;157.75;16
0.001982;158.39;16
0.001982;156.24;16
0.001982;155.36;16
0.001982;155.45;16
0.001982;154.24;16
0.001982;154.94;16
0.001982;155.10;16
0.001982;153.74;16
0.001982;154.70;16
0.001982;153.97;16
0.001982;154.26;16
0.001982;156.28;16
0.001982;157.38;16
0.001982;156.94;16
0.001982;155.23;16
0.001982;155.40;16
0.001982;155.14;16
0.001982;153.33;16
0.001982;154.79;16
0.001982;153.40;16
0.001982;154.37;16
0.001982;154.10;16
0.001982;154.39;16
0.001982;154.99;16
0.001982;156.04;16
0.001982;154.00;16
0.001982;155.96;16
0.001982;157.27;16
0.001981;156.70;16
0.001981;154.82;16
0.001981;154.08;16
0.001981;154.36;16
0.001981;154.67;16
